customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,,,,,,Rank,Value
4411,Marcelia,Copins,Female,81,3/15/1946,,n/a,Mass Customer,N,Yes,21,330 Melby Terrace,2259,NSW,Australia,8,0.64,0.8,1,0.85,409,409,0.925
4412,Tanner,Terlinden,Male,84,12/9/1995,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,14,2637 Monument Trail,3106,VIC,Australia,11,0.75,0.75,0.9375,0.796875,409,409,0.925
4413,Hilliard,Dullard,Male,65,7/18/1954,Civil Engineer,Manufacturing,Mass Customer,N,No,17,37919 Old Gate Park,2163,NSW,Australia,8,0.53,0.53,0.53,0.4505,409,409,0.925
4414,Justinn,Haruard,Female,48,8/28/1958,Health Coach IV,Health,High Net Worth,N,No,11,00 Judy Terrace,2035,NSW,Australia,12,0.94,0.94,1.175,1.175,414,414,0.924375
4415,Wyn,Meach,Male,37,9/10/1938,,Manufacturing,Mass Customer,N,No,9,79 Armistice Junction,2765,NSW,Australia,9,1.07,1.07,1.3375,1.136875,415,415,0.921875
4416,Art,Shardlow,Male,57,10/15/1963,Data Coordiator,Argiculture,Mass Customer,N,Yes,15,7 Clemons Circle,4350,QLD,Australia,2,1,1.25,1.25,1.0625,415,415,0.921875
4417,Dennis,Varnham,Male,57,5/17/1953,Assistant Media Planner,Entertainment,Affluent Customer,N,No,17,6455 Mayfield Street,3350,VIC,Australia,3,0.88,0.88,0.88,0.88,415,415,0.921875
4418,Freddi,Litherborough,Female,46,1/14/1989,Product Engineer,Financial Services,Mass Customer,N,No,7,7873 Meadow Vale Plaza,2460,NSW,Australia,3,1.03,1.03,1.03,0.8755,418,418,0.918
4419,Salomon,Perkins,Male,76,1/12/1998,Engineer IV,Financial Services,Affluent Customer,N,Yes,1,45 Banding Hill,2009,NSW,Australia,10,0.74,0.925,1.15625,1.15625,419,419,0.91640625
4420,Sherill,,Female,33,12/18/1991,Information Systems Manager,Financial Services,Mass Customer,N,No,3,53 Moulton Avenue,2880,NSW,Australia,1,1.06,1.06,1.06,0.901,420,420,0.91375
4421,Queenie,Learie,Female,90,1/24/1948,,Property,Mass Customer,N,No,12,7 Sauthoff Park,2073,NSW,Australia,11,0.84,0.84,1.05,0.8925,420,420,0.91375
4422,Etan,Prinett,Male,97,1/21/1970,Operator,Argiculture,Mass Customer,N,Yes,10,9082 Waywood Avenue,2250,NSW,Australia,8,0.89,1.1125,1.390625,1.18203125,420,420,0.91375
4423,Donaugh,Benedict,Male,3,12/1/1991,Systems Administrator III,Property,Mass Customer,N,No,12,30049 Brown Road,2233,NSW,Australia,9,0.86,0.86,1.075,0.91375,420,420,0.91375
4424,Harwell,Kleinstein,Male,87,10/18/1993,Sales Representative,Retail,Affluent Customer,N,No,15,7 Huxley Trail,3818,VIC,Australia,5,0.99,0.99,1.2375,1.2375,420,420,0.91375
4425,Cheston,Hritzko,Male,70,11/8/1945,Software Engineer III,Manufacturing,Mass Customer,N,Yes,19,3 Service Center,2127,NSW,Australia,9,0.66,0.825,1.03125,0.8765625,420,420,0.91375
4426,Suzy,Trounson,Female,13,7/19/1947,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,20,0627 Golf Center,4152,QLD,Australia,9,1.01,1.2625,1.578125,1.34140625,420,420,0.91375
4427,Jobie,Runacres,Female,96,1/8/1975,Developer IV,n/a,Mass Customer,N,Yes,18,24960 Shopko Crossing,2528,NSW,Australia,7,0.78,0.975,1.21875,1.0359375,427,427,0.9125
4428,Guenna,Filisov,Female,52,2/9/1969,Chemical Engineer,Manufacturing,High Net Worth,N,No,13,43 Stoughton Drive,2154,NSW,Australia,9,0.88,0.88,1.1,1.1,427,427,0.9125
4429,Opal,Cleare,Female,6,9/26/1977,Database Administrator II,Property,Affluent Customer,N,Yes,20,247 Blue Bill Park Parkway,2066,NSW,Australia,9,0.65,0.8125,1.015625,1.015625,429,429,0.91
4430,Ottilie,Wanless,Female,51,11/10/1940,Environmental Specialist,n/a,Affluent Customer,N,No,8,2 David Pass,2720,NSW,Australia,4,0.62,0.62,0.62,0.62,430,430,0.9095
4431,Kipper,Circuit,Male,23,12/12/1974,Research Assistant IV,Argiculture,Mass Customer,N,Yes,4,3867 Barby Hill,2140,NSW,Australia,8,0.95,1.1875,1.1875,1.009375,430,430,0.9095
4432,Marilin,Frome,Female,58,12/22/1975,Account Executive,IT,Mass Customer,N,Yes,17,52 Bobwhite Court,2219,NSW,Australia,9,0.91,1.1375,1.421875,1.20859375,430,430,0.9095
4433,Arel,Abramovitz,Male,72,11/12/1957,Nurse Practicioner,Health,Mass Customer,N,No,16,32249 Sycamore Way,4650,QLD,Australia,4,0.43,0.43,0.43,0.3655,433,433,0.90625
4434,Kit,Easdon,Male,61,10/26/1978,Director of Sales,Property,Affluent Customer,N,No,12,3 Roth Junction,3156,VIC,Australia,8,0.57,0.57,0.57,0.57,433,433,0.90625
4435,Gregg,Aimeric,U,52,,Internal Auditor,IT,Mass Customer,N,No,7,72423 Surrey Street,3753,VIC,Australia,5,0.95,0.95,0.95,0.8075,433,433,0.90625
4436,Skipp,Swales,Male,15,11/14/1973,Community Outreach Specialist,Entertainment,High Net Worth,N,Yes,22,76 Green Ridge Drive,3029,VIC,Australia,7,1.1,1.375,1.375,1.375,436,436,0.903125
4437,Frederich,Glantz,Male,37,8/27/1997,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,10,9 Glacier Hill Circle,2762,NSW,Australia,8,0.59,0.7375,0.7375,0.7375,436,436,0.903125
4438,Rodolph,Denniss,Male,28,8/7/1974,Geologist III,Property,Affluent Customer,N,Yes,7,91281 Transport Center,3356,VIC,Australia,2,0.61,0.7625,0.7625,0.7625,436,436,0.903125
4439,Craggie,Dering,Male,47,10/5/1952,Actuary,Financial Services,Mass Customer,N,No,7,11 Paget Road,2125,NSW,Australia,10,0.75,0.75,0.9375,0.796875,436,436,0.903125
4440,Johna,Bunker,U,93,,Tax Accountant,IT,Mass Customer,N,Yes,14,3686 Waubesa Way,3065,VIC,Australia,6,0.42,0.525,0.65625,0.5578125,436,436,0.903125
4441,Giralda,MacPeake,Female,59,4/4/1941,Librarian,Entertainment,High Net Worth,N,Yes,14,6 Killdeer Way,2705,NSW,Australia,1,0.65,0.8125,0.8125,0.8125,441,441,0.901
4442,Rodney,Trethewey,Male,16,3/17/1997,Software Consultant,Financial Services,Affluent Customer,N,No,15,737 Service Lane,3030,VIC,Australia,8,0.63,0.63,0.63,0.63,441,441,0.901
4443,Theresina,,Female,30,3/1/1987,General Manager,Argiculture,Mass Customer,N,Yes,14,253 Katie Junction,2650,NSW,Australia,2,1.07,1.3375,1.3375,1.136875,441,441,0.901
4444,Gleda,Howerd,Female,59,1/22/1964,Senior Developer,IT,Mass Customer,N,No,6,481 Moulton Place,2440,NSW,Australia,2,0.78,0.78,0.78,0.663,444,444,0.9
4445,Melany,Ladewig,Female,76,5/17/1972,Research Associate,Financial Services,Mass Customer,N,Yes,10,3864 Sheridan Alley,4130,QLD,Australia,7,0.4,0.5,0.5,0.425,444,444,0.9
4446,Claudell,Rounsefell,Male,67,11/27/1993,VP Sales,Financial Services,Affluent Customer,N,No,8,61416 Karstens Place,4217,QLD,Australia,5,0.61,0.61,0.61,0.61,444,444,0.9
4447,Garwin,Nurden,Male,54,4/19/1958,Programmer I,Property,High Net Worth,N,Yes,5,0 Union Parkway,3142,VIC,Australia,11,0.43,0.5375,0.671875,0.671875,444,444,0.9
4448,Bunny,Leebetter,Female,83,4/30/1966,Quality Engineer,Manufacturing,High Net Worth,N,Yes,8,4 Lukken Lane,4301,QLD,Australia,4,0.53,0.6625,0.828125,0.828125,444,444,0.9
4449,Matias,Melloi,Male,61,2/3/1977,Legal Assistant,Retail,Affluent Customer,N,No,11,1507 Schlimgen Trail,2155,NSW,Australia,10,0.48,0.48,0.6,0.6,444,444,0.9
4450,Sada,Dowyer,Female,47,11/22/1998,Human Resources Manager,n/a,High Net Worth,N,Yes,3,4 Meadow Ridge Place,2090,NSW,Australia,10,0.87,1.0875,1.359375,1.359375,450,450,0.9
4451,Anet,Roseman,Female,84,11/24/1996,Programmer Analyst III,Financial Services,Mass Customer,N,No,9,31 Melody Circle,3814,VIC,Australia,4,0.93,0.93,1.1625,0.988125,450,450,0.9
4452,Katie,Warhurst,Female,0,12/2/1991,Help Desk Operator,Retail,High Net Worth,N,Yes,14,96 Rutledge Drive,3064,VIC,Australia,5,0.86,1.075,1.075,1.075,450,450,0.9
4453,Celia,Bryden,Female,12,4/6/1943,Chemical Engineer,Manufacturing,High Net Worth,N,No,21,2905 Towne Place,2114,NSW,Australia,9,1.09,1.09,1.3625,1.3625,450,450,0.9
4454,Stearne,Trolley,Male,42,2/1/1982,Automation Specialist IV,Financial Services,High Net Worth,N,No,14,638 Caliangt Avenue,2137,NSW,Australia,11,0.85,0.85,1.0625,1.0625,450,450,0.9
4455,Tristam,Larose,Male,70,1/29/1985,VP Accounting,Financial Services,Mass Customer,N,No,17,9645 Moose Terrace,2137,NSW,Australia,11,0.67,0.67,0.8375,0.711875,455,455,0.8925
4456,Laurena,,Female,21,7/31/1961,VP Sales,n/a,High Net Worth,N,No,10,7 Messerschmidt Crossing,3810,VIC,Australia,6,0.96,0.96,0.96,0.96,455,455,0.8925
4457,Heloise,Fairpool,Female,17,9/7/1976,Information Systems Manager,Manufacturing,High Net Worth,N,No,17,005 Loeprich Way,4680,QLD,Australia,3,0.85,0.85,0.85,0.85,455,455,0.8925
4458,Dory,Malpass,Female,19,8/27/1972,,n/a,Affluent Customer,N,Yes,13,3653 Steensland Road,4103,QLD,Australia,8,0.47,0.5875,0.5875,0.5875,455,455,0.8925
4459,Marcellina,Baynton,Female,60,3/11/1947,Software Engineer III,Financial Services,Mass Customer,N,No,16,56 Comanche Terrace,3141,VIC,Australia,10,0.58,0.58,0.725,0.61625,455,455,0.8925
4460,Gregorius,Leal,Male,7,4/29/1951,,Retail,Affluent Customer,N,Yes,21,66 Merry Court,2033,NSW,Australia,12,0.96,1.2,1.5,1.5,455,455,0.8925
4461,Deana,Canton,Female,67,11/25/1974,,Property,Mass Customer,N,Yes,14,92 Ludington Street,4301,QLD,Australia,3,0.55,0.6875,0.6875,0.584375,455,455,0.8925
4462,Kori,Sparsholt,Female,59,5/19/1940,Office Assistant II,n/a,Mass Customer,N,Yes,19,37 Rigney Park,2171,NSW,Australia,9,1.08,1.35,1.6875,1.434375,455,455,0.8925
4463,Lucky,Klainman,Female,24,11/26/1947,Chief Design Engineer,Retail,Mass Customer,N,No,8,0796 Barnett Plaza,3758,VIC,Australia,4,1.05,1.05,1.05,0.8925,455,455,0.8925
4464,Erasmus,Olenchenko,Male,56,2/3/1965,Software Test Engineer IV,Property,Mass Customer,N,Yes,5,415 Rockefeller Trail,2484,NSW,Australia,7,0.91,1.1375,1.1375,0.966875,464,464,0.890625
4465,Carita,Sand,Female,25,3/20/1977,Quality Engineer,Retail,Mass Customer,N,No,16,846 Loftsgordon Crossing,2154,NSW,Australia,11,0.79,0.79,0.9875,0.839375,464,464,0.890625
4466,Lynnett,Tipper,Female,22,8/3/1993,Social Worker,Health,High Net Worth,N,Yes,2,9 Ridgeview Avenue,3109,VIC,Australia,10,0.93,1.1625,1.453125,1.453125,466,466,0.89
4467,Thorn,Stigers,Male,42,5/19/1972,Business Systems Development Analyst,Financial Services,Mass Customer,N,No,19,6218 Delladonna Parkway,4115,QLD,Australia,8,1.03,1.03,1.03,0.8755,466,466,0.89
4468,Lela,Billing,Female,38,12/17/1970,Programmer Analyst III,n/a,Mass Customer,N,Yes,18,095 Glacier Hill Circle,2571,NSW,Australia,7,0.76,0.95,0.95,0.8075,468,468,0.88984375
4469,Norah,Mapis,Female,75,12/9/2000,Assistant Manager,Argiculture,Mass Customer,N,No,10,057 Victoria Crossing,2263,NSW,Australia,9,1,1,1.25,1.0625,468,468,0.88984375
4470,Moina,Rosenbaum,Female,50,8/4/2001,Graphic Designer,IT,Mass Customer,N,No,14,0 Memorial Road,3109,VIC,Australia,10,0.94,0.94,1.175,0.99875,468,468,0.88984375
4471,Ceciley,Harg,Female,50,10/19/1990,Nurse Practicioner,Retail,Mass Customer,N,Yes,4,409 Starling Lane,4172,QLD,Australia,7,0.82,1.025,1.025,0.87125,471,471,0.8875
4472,Torry,de la Valette Parisot,Male,95,3/14/1967,VP Marketing,Telecommunications,Mass Customer,N,Yes,18,36963 Pierstorff Terrace,3168,VIC,Australia,9,0.77,0.9625,1.203125,1.02265625,471,471,0.8875
4473,Sigismund,Sedger,Male,9,11/29/1999,Accountant II,Manufacturing,Affluent Customer,N,No,7,8069 Sunbrook Way,2155,NSW,Australia,10,0.55,0.55,0.6875,0.6875,473,473,0.884
4474,Irvine,Headon,Male,99,4/21/1956,Geologist III,IT,Affluent Customer,N,Yes,20,9 Hovde Way,2322,NSW,Australia,5,0.85,1.0625,1.328125,1.328125,473,473,0.884
4475,Laurie,,Male,31,7/28/1979,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,15,94 Barby Lane,2210,NSW,Australia,10,0.58,0.725,0.90625,0.7703125,475,475,0.881875
4476,Tomkin,Bernlin,Male,7,12/29/2001,Food Chemist,Health,Affluent Customer,N,Yes,9,0492 Kings Street,2480,NSW,Australia,3,0.53,0.6625,0.6625,0.6625,475,475,0.881875
4477,Genni,Fanstone,Female,25,7/29/1972,Administrative Assistant II,Entertainment,Mass Customer,N,No,16,1 Fair Oaks Alley,3149,VIC,Australia,10,0.95,0.95,1.1875,1.009375,475,475,0.881875
4478,Blondie,,Female,43,10/3/1995,Actuary,Financial Services,High Net Worth,N,No,11,780 Norway Maple Hill,2565,NSW,Australia,8,0.8,0.8,0.8,0.8,478,478,0.88
4479,Aloysius,Killingsworth,Male,89,2/14/1957,VP Quality Control,n/a,Mass Customer,N,No,12,625 Mandrake Junction,2145,NSW,Australia,9,0.62,0.62,0.775,0.65875,478,478,0.88
4480,Carola,Philler,Female,73,4/30/1951,Dental Hygienist,Health,High Net Worth,N,No,15,1037 Roth Park,2145,NSW,Australia,7,0.85,0.85,0.85,0.85,478,478,0.88
4481,Fitzgerald,Hellikes,Male,25,7/28/1979,Media Manager IV,Health,Mass Customer,N,Yes,10,315 Center Park,3040,VIC,Australia,7,0.44,0.55,0.55,0.4675,478,478,0.88
4482,Ingmar,Okenden,Male,97,3/1/1959,Compensation Analyst,Financial Services,Mass Customer,N,Yes,8,1 Graceland Plaza,3216,VIC,Australia,2,1.04,1.3,1.625,1.38125,478,478,0.88
4483,Tina,Dunstan,Female,13,3/6/1939,Account Representative IV,Retail,Affluent Customer,N,No,13,98555 Victoria Hill,2171,NSW,Australia,7,0.9,0.9,0.9,0.9,483,483,0.8765625
4484,Huberto,Mollatt,Male,82,8/27/1961,Programmer IV,n/a,Mass Customer,N,Yes,14,31121 Pierstorff Center,2770,NSW,Australia,7,0.52,0.65,0.8125,0.690625,483,483,0.8765625
4485,Georgi,,Male,29,1/14/1970,Assistant Manager,Manufacturing,High Net Worth,N,No,11,59 Garrison Terrace,3215,VIC,Australia,4,0.67,0.67,0.67,0.67,485,485,0.8755
4486,Adolpho,Bellerby,Male,46,10/25/1944,VP Sales,Financial Services,High Net Worth,N,Yes,13,2763 Buhler Circle,4305,QLD,Australia,4,0.56,0.7,0.7,0.7,486,486,0.875
4487,Kelsey,Hatt,Female,69,6/27/1966,Senior Sales Associate,Financial Services,High Net Worth,N,No,8,309 Maple Wood Pass,3930,VIC,Australia,6,1.07,1.07,1.07,1.07,486,486,0.875
4488,Lucien,,Male,83,9/14/1966,,Financial Services,High Net Worth,N,Yes,19,777 Fairfield Court,4305,QLD,Australia,3,0.67,0.8375,1.046875,1.046875,486,486,0.875
4489,Ariel,McCloid,Male,4,3/13/1994,Human Resources Manager,n/a,High Net Worth,N,Yes,6,99 Quincy Parkway,3630,VIC,Australia,1,0.94,1.175,1.175,1.175,486,486,0.875
4490,Bevvy,Openshaw,Female,68,6/15/1975,Staff Scientist,n/a,Affluent Customer,N,Yes,10,902 Westend Lane,2318,NSW,Australia,3,0.51,0.6375,0.6375,0.6375,486,486,0.875
4491,Alexina,Mabley,Female,72,10/12/1975,Web Designer IV,Manufacturing,Mass Customer,N,Yes,10,9 Rieder Junction,2573,NSW,Australia,9,0.45,0.5625,0.703125,0.59765625,486,486,0.875
4492,Dawn,Pyffe,Female,56,5/28/1965,Media Manager III,Retail,Mass Customer,N,No,11,734 Veith Way,3155,VIC,Australia,8,0.83,0.83,0.83,0.7055,492,492,0.87125
4493,Claudette,Renackowna,Female,55,2/11/1996,Administrative Officer,Manufacturing,Mass Customer,N,No,2,0800 Dahle Alley,2148,NSW,Australia,8,0.72,0.72,0.72,0.612,492,492,0.87125
4494,Elianora,Poolton,Female,15,6/14/1944,Programmer II,n/a,Mass Customer,N,Yes,21,5 Macpherson Drive,3134,VIC,Australia,9,0.81,1.0125,1.265625,1.07578125,494,494,0.867
4495,Park,,Male,39,11/8/1977,Nurse Practicioner,IT,Affluent Customer,N,No,14,07 Boyd Drive,4350,QLD,Australia,7,0.71,0.71,0.71,0.71,495,495,0.86328125
4496,Anthony,Lindstrom,Male,86,11/1/1997,Geologist IV,Financial Services,Affluent Customer,N,Yes,10,427 Oak Avenue,2205,NSW,Australia,10,0.59,0.7375,0.921875,0.921875,495,495,0.86328125
4497,Liane,Poizer,Female,59,5/5/1952,Analyst Programmer,Property,High Net Worth,N,No,13,390 Express Plaza,2076,NSW,Australia,11,0.69,0.69,0.8625,0.8625,495,495,0.86328125
4498,Romonda,Hallt,Female,69,5/9/1960,Operator,n/a,Affluent Customer,N,No,15,703 Ludington Plaza,2480,NSW,Australia,4,0.44,0.44,0.44,0.44,498,498,0.860625
4499,Sula,Thomann,Female,56,3/17/1989,Assistant Manager,n/a,Mass Customer,N,No,6,7 Dayton Circle,2160,NSW,Australia,9,0.59,0.59,0.7375,0.626875,498,498,0.860625
4500,Renell,Earley,Female,5,10/21/1954,Compensation Analyst,Financial Services,Mass Customer,N,Yes,11,79 Manufacturers Plaza,4171,QLD,Australia,5,0.61,0.7625,0.7625,0.648125,500,500,0.86
4501,Cliff,Philipsson,Male,82,2/2/1967,Structural Analysis Engineer,Argiculture,Mass Customer,N,No,16,600 Artisan Drive,3149,VIC,Australia,10,0.92,0.92,1.15,0.9775,500,500,0.86
4502,Clevey,Aisthorpe,Male,27,9/20/1976,Software Consultant,n/a,Mass Customer,N,Yes,8,0 Veith Way,2009,NSW,Australia,9,0.4,0.5,0.625,0.53125,502,502,0.8585
4503,Cariotta,,Female,10,8/19/1974,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,17,2336 Continental Point,2527,NSW,Australia,7,0.4,0.5,0.5,0.5,502,502,0.8585
4504,George,Jose,Male,68,12/19/1960,Payment Adjustment Coordinator,Retail,High Net Worth,N,Yes,20,535 Corben Point,4680,QLD,Australia,4,0.73,0.9125,0.9125,0.9125,504,504,0.85
4505,Kissiah,Foat,Female,30,9/11/1975,Graphic Designer,n/a,Mass Customer,N,Yes,19,1690 Forster Place,2281,NSW,Australia,9,0.88,1.1,1.375,1.16875,504,504,0.85
4506,Milty,Brauninger,Male,13,7/10/1945,Payment Adjustment Coordinator,n/a,High Net Worth,N,No,11,54 6th Trail,2640,NSW,Australia,7,1,1,1,1,504,504,0.85
4507,Killian,Nettles,Male,44,9/1/1980,Marketing Assistant,n/a,Affluent Customer,N,No,4,16 Pepper Wood Junction,3803,VIC,Australia,7,0.56,0.56,0.56,0.56,507,507,0.85
4508,Fredia,Favelle,Female,94,8/29/1974,Teacher,n/a,Mass Customer,N,Yes,19,4 Arapahoe Terrace,4014,QLD,Australia,8,1.01,1.2625,1.578125,1.34140625,507,507,0.85
4509,Katleen,Arnoult,Female,6,11/24/1976,VP Product Management,Manufacturing,Mass Customer,N,Yes,13,540 Farragut Avenue,2066,NSW,Australia,9,1.01,1.2625,1.578125,1.34140625,507,507,0.85
4510,Gaultiero,Fibbens,Male,41,3/14/1980,Help Desk Technician,n/a,Affluent Customer,N,No,9,938 Bartillon Hill,2035,NSW,Australia,11,0.53,0.53,0.6625,0.6625,507,507,0.85
4511,Inglebert,Aspinal,Male,4,10/13/1973,Financial Analyst,Financial Services,Mass Customer,N,No,11,612 Annamark Center,2176,NSW,Australia,8,0.96,0.96,0.96,0.816,507,507,0.85
4512,Jammal,Devenny,Male,57,5/14/1999,Marketing Manager,Retail,High Net Worth,N,No,12,18 Sage Plaza,3152,VIC,Australia,9,0.45,0.45,0.5625,0.5625,507,507,0.85
4513,Adriane,Richardson,Female,81,3/10/1976,Data Coordiator,Manufacturing,High Net Worth,N,No,9,4 Randy Street,3070,VIC,Australia,8,0.6,0.6,0.75,0.75,513,513,0.8415
4514,Jodi,Lermit,Female,94,1/30/1954,,Health,Mass Customer,N,Yes,10,05 Corry Center,4021,QLD,Australia,2,0.69,0.8625,1.078125,0.91640625,513,513,0.8415
4515,Emelia,Ackwood,Female,72,9/30/1988,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,10,1 South Street,4183,QLD,Australia,9,0.64,0.8,1,0.85,515,515,0.839375
4516,Andee,Huke,Female,91,6/28/1971,,Manufacturing,Mass Customer,N,No,9,4810 Kim Park,3858,VIC,Australia,2,0.88,0.88,1.1,0.935,515,515,0.839375
4517,Isa,Fominov,Male,75,6/21/2001,Physical Therapy Assistant,n/a,Mass Customer,N,Yes,5,80388 Ryan Place,2010,NSW,Australia,9,0.71,0.8875,1.109375,0.94296875,515,515,0.839375
4518,Zabrina,Margram,Female,87,5/15/1964,,Manufacturing,High Net Worth,N,Yes,11,1092 Kinsman Parkway,4053,QLD,Australia,8,0.9,1.125,1.40625,1.40625,515,515,0.839375
4519,Maddalena,Angood,Female,79,7/28/1999,,Manufacturing,Affluent Customer,N,No,12,1 Bluejay Court,2320,NSW,Australia,4,0.93,0.93,0.93,0.93,515,515,0.839375
4520,Sofie,Worsfold,Female,87,10/6/1954,Environmental Tech,Retail,Mass Customer,N,Yes,9,7 Maple Wood Plaza,4125,QLD,Australia,6,0.99,1.2375,1.546875,1.31484375,520,520,0.8375
4521,Elmira,Vasilyev,Female,33,10/14/1951,Senior Quality Engineer,Manufacturing,High Net Worth,N,No,12,12 Eastlawn Terrace,2007,NSW,Australia,9,0.84,0.84,1.05,1.05,520,520,0.8375
4522,Free,Rowland,Male,42,5/17/1956,,n/a,Mass Customer,N,Yes,12,24929 Spaight Junction,3796,VIC,Australia,8,0.88,1.1,1.1,0.935,520,520,0.8375
4523,Worthington,Cohane,Male,60,1/23/1991,Chief Design Engineer,Entertainment,High Net Worth,N,No,2,846 Daystar Lane,2000,NSW,Australia,12,0.73,0.73,0.9125,0.9125,520,520,0.8375
4524,Bailey,Bereford,Male,44,9/30/1950,Senior Sales Associate,Argiculture,Affluent Customer,N,Yes,11,36 Golf Course Circle,2444,NSW,Australia,6,0.96,1.2,1.2,1.2,524,524,0.83671875
4525,Perry,Whitehurst,Male,79,5/29/1980,Structural Engineer,Manufacturing,High Net Worth,N,Yes,8,0 Nelson Crossing,3155,VIC,Australia,7,0.85,1.0625,1.0625,1.0625,524,524,0.83671875
4526,Antony,Tuma,Male,11,3/10/1954,Environmental Tech,Telecommunications,High Net Worth,N,Yes,13,93264 Almo Plaza,3078,VIC,Australia,10,1.1,1.375,1.71875,1.71875,526,526,0.833
4527,Corene,Hallgate,Female,26,11/6/1964,,Financial Services,Mass Customer,N,Yes,14,2109 Shoshone Court,3103,VIC,Australia,12,1.02,1.275,1.59375,1.3546875,526,526,0.833
4528,Nico,Chadwick,Male,97,5/24/1953,Research Assistant IV,Financial Services,Affluent Customer,N,No,13,355 Roxbury Lane,3190,VIC,Australia,8,1,1,1.25,1.25,526,526,0.833
4529,Joline,Skipperbottom,Female,59,6/27/1972,Desktop Support Technician,n/a,High Net Worth,N,No,9,2 Warrior Crossing,2161,NSW,Australia,9,0.45,0.45,0.5625,0.5625,529,529,0.83
4530,Ivy,Farr,Female,56,7/3/1973,Office Assistant IV,IT,High Net Worth,N,No,19,08470 Kingsford Lane,2120,NSW,Australia,11,1.09,1.09,1.3625,1.3625,530,530,0.82875
4531,Dallas,Lavalde,Female,18,12/19/1998,Product Engineer,n/a,Mass Customer,N,No,12,16898 Donald Plaza,2323,NSW,Australia,4,0.9,0.9,0.9,0.765,530,530,0.82875
4532,Amabel,,Female,71,9/14/1981,Chief Design Engineer,Financial Services,Mass Customer,N,Yes,9,3128 Mallory Pass,2144,NSW,Australia,6,0.64,0.8,0.8,0.68,530,530,0.82875
4533,Hilario,McCulloch,Male,61,1/10/1986,Physical Therapy Assistant,Retail,Mass Customer,N,No,8,799 Luster Road,3051,VIC,Australia,8,0.91,0.91,0.91,0.7735,530,530,0.82875
4534,Jim,Haddrell,Male,55,4/8/1955,Associate Professor,Financial Services,Mass Customer,N,No,9,53 Dryden Trail,2358,NSW,Australia,3,0.86,0.86,0.86,0.731,530,530,0.82875
4535,Jacobo,Mucklow,Male,62,12/4/1952,Computer Systems Analyst I,Financial Services,High Net Worth,N,Yes,22,5512 Ronald Regan Hill,3122,VIC,Australia,8,0.76,0.95,0.95,0.95,530,530,0.82875
4536,Gretel,Paschke,Female,10,5/29/1956,Editor,Financial Services,Mass Customer,N,Yes,17,72 Melrose Street,4074,QLD,Australia,7,1.1,1.375,1.375,1.16875,536,536,0.825
4537,Jethro,Mertel,Male,16,12/10/1978,Software Consultant,Argiculture,Mass Customer,N,Yes,15,3460 Dapin Street,2262,NSW,Australia,6,0.51,0.6375,0.6375,0.541875,536,536,0.825
4538,Dwain,Hatch,Male,62,11/16/1994,Marketing Assistant,Health,Affluent Customer,N,No,15,5 Hovde Lane,3028,VIC,Australia,8,0.98,0.98,0.98,0.98,536,536,0.825
4539,Lucretia,D'Agostini,Female,41,12/14/1978,Database Administrator III,Manufacturing,High Net Worth,N,No,15,4 Gale Center,3185,VIC,Australia,7,0.51,0.51,0.51,0.51,536,536,0.825
4540,Claude,Bowstead,Female,37,11/29/1997,Accounting Assistant III,Manufacturing,Mass Customer,N,No,7,5263 Stone Corner Crossing,2217,NSW,Australia,12,0.83,0.83,1.0375,0.881875,536,536,0.825
4541,Donn,MacGregor,Male,80,4/22/1965,Civil Engineer,Manufacturing,High Net Worth,N,No,5,0439 Mandrake Park,2046,NSW,Australia,10,0.52,0.52,0.65,0.65,536,536,0.825
4542,Laurel,Devennie,Female,78,9/25/1976,VP Product Management,Manufacturing,Affluent Customer,N,No,13,069 Hoard Pass,4352,QLD,Australia,5,1.09,1.09,1.09,1.09,536,536,0.825
4543,Elvira,Darthe,Female,10,4/8/1975,Accounting Assistant I,Financial Services,Affluent Customer,N,No,16,89 Green Ridge Point,2168,NSW,Australia,9,0.5,0.5,0.625,0.625,536,536,0.825
4544,Angie,Tansley,Male,68,11/30/1950,VP Sales,Manufacturing,Mass Customer,N,No,8,8 Cardinal Junction,2444,NSW,Australia,7,0.98,0.98,0.98,0.833,544,544,0.8245
4545,Terrence,Dalligan,Male,60,2/19/1998,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,2,240 Main Hill,3200,VIC,Australia,6,0.94,1.175,1.175,1.175,544,544,0.8245
4546,Katy,Crooke,Female,0,6/30/1977,Food Chemist,Health,Mass Customer,N,No,13,67081 Burrows Center,2111,NSW,Australia,12,0.67,0.67,0.8375,0.711875,546,546,0.8234375
4547,Sammy,Borsi,Female,99,4/27/1972,Accountant III,Financial Services,Mass Customer,N,No,5,0 Kipling Way,2289,NSW,Australia,7,0.89,0.89,1.1125,0.945625,546,546,0.8234375
